picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : yes
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.052756 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.053697 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.057853 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.057853 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.057853 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.043100 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.074286 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.083978 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.080321 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.050049 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.118440 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.104116 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.103132 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.113142 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.124404 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.127065 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.114513 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.116676 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.123007 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.108160 0.000000, 0.000000 0.000000
0.000000 0.000000 0.000000 -0.121052 0.000000, 0.000000 0.000000
0.000949 -0.000000 0.000000 -0.037298 0.028656, 0.001542 -0.001898
0.009310 0.000056 0.549441 0.340763 0.094565, 0.008184 -0.010437
0.020872 0.000282 1.330224 0.934580 0.126377, 0.018147 -0.023603
0.034384 0.000794 2.544777 1.890281 0.143280, 0.029177 -0.039615
0.046528 0.001363 2.689367 2.354252 0.160474, 0.044122 -0.055508
0.066788 0.002308 2.631530 1.921396 0.173201, 0.061439 -0.072232
0.081365 0.002869 2.053173 1.121505 0.179072, 0.081246 -0.089193
0.104661 0.003562 1.561568 0.504571 0.198144, 0.101528 -0.107933
0.120371 0.004002 1.590484 0.374900 0.204020, 0.121454 -0.127978
0.145861 0.004727 1.706156 0.406306 0.215762, 0.142448 -0.149446
0.162755 0.005224 1.792910 0.586973 0.209891, 0.163678 -0.170676
0.188300 0.006099 2.111008 0.823471 0.228682, 0.184079 -0.192737
0.210637 0.007068 2.718284 1.281112 0.217797, 0.205191 -0.216340
0.229173 0.008043 3.152052 1.518293 0.226394, 0.227489 -0.240536
0.257948 0.009674 3.325561 1.836535 0.217787, 0.251329 -0.264969
0.277298 0.010963 4.048507 2.115216 0.240710, 0.273983 -0.291063
0.306811 0.013128 4.019595 2.198431 0.223517, 0.298891 -0.315377
0.331236 0.014941 4.279847 2.188706 0.249738, 0.322850 -0.340404
0.351996 0.016471 4.193095 2.290580 0.265667, 0.348943 -0.366379
0.382107 0.018578 3.817166 2.248662 0.258771, 0.374800 -0.390456
0.401810 0.019925 3.846085 1.873698 0.245118, 0.399470 -0.415364
0.432514 0.022057 4.048506 1.656281 0.261773, 0.424852 -0.441457
0.452802 0.023536 4.135256 1.449099 0.253924, 0.450234 -0.466839
0.483517 0.025506 3.527987 1.072042 0.264803, 0.477040 -0.491510
0.503583 0.026739 3.441237 0.955580 0.245117, 0.502777 -0.516654
0.534234 0.028779 4.019594 0.975016 0.255354, 0.526855 -0.543341
0.553809 0.030248 4.453369 1.268539 0.240720, 0.550576 -0.569316
0.583832 0.032733 4.800371 1.438356 0.250989, 0.575009 -0.594698
0.602922 0.034312 4.713614 1.456102 0.231907, 0.598968 -0.618657
0.631102 0.036788 5.205227 1.700652 0.231908, 0.621622 -0.642972
0.650070 0.038400 4.713613 1.508344 0.239246, 0.646648 -0.665981
0.680330 0.040895 4.771452 1.392996 0.260276, 0.671912 -0.691482
0.701016 0.042611 4.713614 1.339660 0.259795, 0.698243 -0.717576
0.733343 0.045298 4.742532 1.412515 0.272312, 0.725167 -0.744618
0.758042 0.047413 4.916049 1.290362 0.243577, 0.749600 -0.769763
0.784278 0.049646 4.800371 1.324869 0.261781, 0.776168 -0.795857
0.804844 0.051360 4.684694 1.178743 0.250995, 0.801313 -0.821239
0.834100 0.053777 4.771451 0.856924 0.254264, 0.826220 -0.845790
0.858381 0.055902 5.089549 0.712260 0.263636, 0.849942 -0.870817
0.879053 0.057767 5.147388 0.534388 0.266513, 0.876035 -0.896673
0.910786 0.060459 4.771451 0.487198 0.263647, 0.903196 -0.922767
0.931477 0.062104 4.655788 0.595835 0.237845, 0.929409 -0.948505
0.961189 0.064743 5.320904 0.724003 0.243650, 0.952656 -0.974480
0.981079 0.066700 5.638988 0.840421 0.250989, 0.976852 -1.000336
1.011629 0.069920 6.217359 1.330750 0.258326, 1.001522 -1.027023
1.031847 0.072151 6.188440 1.522109 0.243589, 1.027141 -1.052761
1.063378 0.075680 6.333007 1.532405 0.255040, 1.053354 -1.079329
1.084715 0.078040 6.217360 1.280658 0.260771, 1.080159 -1.105778
1.115418 0.081502 6.593281 1.164907 0.243577, 1.105185 -1.132228
1.141326 0.084609 6.940314 1.073164 0.269302, 1.130567 -1.159033
1.167001 0.087671 6.824636 0.654249 0.240723, 1.156661 -1.184652
1.187970 0.090119 6.593282 0.328398 0.266510, 1.183110 -1.210509
1.217662 0.093545 6.477605 0.208503 0.246585, 1.208374 -1.234942
1.237464 0.095768 6.361928 -0.261925 0.234980, 1.233756 -1.259849
1.263168 0.098576 6.246280 -0.292828 0.249521, 1.260087 -1.285706
1.292315 0.102062 7.142750 -0.142469 0.242182, 1.282148 -1.311444
1.311664 0.104564 7.518643 0.377408 0.239240, 1.305632 -1.336826
1.341509 0.108673 7.981353 0.493034 0.260270, 1.330065 -1.362801
1.367227 0.112318 8.154840 0.639105 0.260771, 1.355684 -1.389132
1.387534 0.115265 8.212678 0.828717 0.243577, 1.381185 -1.415462
1.418672 0.119956 8.877823 1.026343 0.246443, 1.406211 -1.442624
1.439102 0.123269 9.369421 1.280207 0.255037, 1.430644 -1.469310
1.469990 0.128409 9.369391 1.302164 0.264206, 1.457212 -1.495641
1.491346 0.131939 9.340502 1.195178 0.266516, 1.484255 -1.522684
1.521182 0.136894 9.398311 1.090069 0.246455, 1.509044 -1.547591
1.542422 0.140401 9.427258 0.972850 0.260784, 1.535968 -1.574397
1.574087 0.145566 9.282661 0.992011 0.270069, 1.562892 -1.600965
1.595159 0.148994 9.224793 0.869384 0.257903, 1.589815 -1.627295
1.626714 0.154097 9.195904 0.800118 0.267135, 1.616384 -1.654101
1.647677 0.157455 9.138065 0.684013 0.257906, 1.643426 -1.680669
1.679400 0.162634 9.427258 0.620351 0.261262, 1.669283 -1.707949
1.700227 0.166094 9.427230 0.566480 0.262698, 1.694546 -1.734161
1.730855 0.171343 9.889909 0.643248 0.254005, 1.720521 -1.761085
1.750835 0.174831 9.947747 0.688576 0.240716, 1.745666 -1.786467
1.778509 0.179761 10.352617 0.902978 0.219651, 1.767964 -1.810426
1.796646 0.183113 10.555053 0.799236 0.223100, 1.790262 -1.833198
1.823940 0.188144 10.555052 0.976895 0.234843, 1.813747 -1.857038
1.843987 0.191924 10.670699 1.095669 0.246443, 1.839129 -1.883013
1.874395 0.197725 10.786377 1.109479 0.246443, 1.864629 -1.908870
1.898870 0.202351 10.670700 0.992832 0.260270, 1.889774 -1.933540
1.924103 0.207111 10.526133 0.847472 0.249308, 1.915749 -1.958922
1.949407 0.211818 10.583942 0.597452 0.260283, 1.941368 -1.984779
1.968765 0.215412 10.468265 0.425193 0.243626, 1.966513 -2.009449
2.000543 0.221305 10.497184 0.278432 0.273816, 1.993556 -2.036610
2.020713 0.225073 10.497212 0.112265 0.264202, 2.018582 -2.062348
2.050417 0.230767 11.017702 0.160077 0.242183, 2.043252 -2.088442
2.070020 0.234661 11.220166 0.137969 0.255389, 2.068041 -2.113586
2.101968 0.240932 11.133379 0.293851 0.275087, 2.095558 -2.141222
2.122679 0.245027 11.191217 0.439570 0.257912, 2.120940 -2.167909
2.153404 0.251363 11.740713 0.553240 0.255012, 2.146796 -2.194951
2.178800 0.256818 12.261203 0.711641 0.261781, 2.171704 -2.221994
2.200167 0.261541 12.579287 0.949630 0.271540, 2.198154 -2.250222
2.230374 0.268575 13.417917 1.345493 0.242186, 2.222231 -2.277265
2.249704 0.273414 14.343278 1.807581 0.250916, 2.245122 -2.304426
2.279901 0.281237 14.632413 1.961856 0.246579, 2.270860 -2.330875
2.300738 0.286646 14.430008 2.049067 0.255055, 2.298140 -2.357444
2.330516 0.294191 14.025195 1.669451 0.249306, 2.324352 -2.381877
2.354963 0.300324 14.111924 1.567579 0.266293, 2.349378 -2.407259
2.375223 0.305352 13.880628 1.484574 0.270068, 2.376421 -2.432759
2.405711 0.312744 13.562487 1.252537 0.262737, 2.402752 -2.458379
2.426063 0.317647 13.475758 1.093809 0.260787, 2.428252 -2.484117
2.451491 0.323763 13.562487 1.152063 0.277406, 2.455532 -2.511159
2.483764 0.331595 13.678164 1.152592 0.279832, 2.482812 -2.538913
2.504694 0.336630 13.475758 1.080565 0.273004, 2.510092 -2.565007
2.534756 0.343764 13.273351 0.770890 0.253932, 2.536067 -2.590508
2.554159 0.348302 13.157673 0.812992 0.242189, 2.561567 -2.615652
2.584258 0.355279 13.070886 0.693223 0.240714, 2.587305 -2.640916
2.604430 0.359914 12.926318 0.547142 0.262730, 2.613399 -2.666653
2.634652 0.366884 13.070944 0.624279 0.229248, 2.639018 -2.692629
2.659582 0.372786 13.302240 0.715591 0.258325, 2.664163 -2.718722
2.679342 0.377613 13.967355 0.839444 0.255389, 2.687884 -2.745765
2.709493 0.385378 14.574632 0.986114 0.262734, 2.713029 -2.772807
2.734250 0.391967 14.921663 0.909286 0.257263, 2.737936 -2.799138
2.753149 0.397049 15.095121 0.903740 0.236312, 2.762726 -2.824283
2.783813 0.405420 15.326533 0.845137 0.268604, 2.788463 -2.851326
2.803080 0.410731 15.413203 0.856791 0.255037, 2.813134 -2.876707
2.828323 0.417794 15.586720 0.950209 0.270071, 2.839702 -2.903275
2.858060 0.426181 15.904860 1.014491 0.258765, 2.864372 -2.929606
2.877161 0.431642 15.991590 1.112250 0.250987, 2.889161 -2.954988
2.907681 0.440528 16.396461 1.309651 0.264197, 2.915018 -2.982268
2.927992 0.446501 16.483248 1.375634 0.259794, 2.941467 -3.009073
2.957696 0.455218 16.425407 1.464908 0.255037, 2.967086 -3.034456
2.981905 0.462439 16.598925 1.581330 0.255763, 2.991994 -3.060075
3.001779 0.468428 16.888062 1.710924 0.256770, 3.016783 -3.086761
3.031168 0.477570 17.321821 1.826578 0.263631, 3.042046 -3.113092
3.057047 0.485621 17.350710 1.545799 0.273814, 3.069089 -3.140253
3.082443 0.493427 16.888058 1.465903 0.266500, 3.096606 -3.165873
3.106998 0.500938 17.032625 1.310674 0.250987, 3.121988 -3.191848
3.126039 0.506813 17.090464 1.040092 0.252401, 3.146777 -3.217111
3.156399 0.516024 16.656759 0.591760 0.263644, 3.174412 -3.242730
3.176394 0.522020 16.541082 0.390034 0.255049, 3.200743 -3.268587
3.205505 0.530859 17.264036 0.348451 0.243592, 3.224465 -3.295274
3.229556 0.538395 17.639957 0.594118 0.248238, 3.248898 -3.321249
3.248277 0.544489 18.333963 1.118796 0.237778, 3.271671 -3.347579
3.275588 0.554061 19.779869 1.787802 0.237708, 3.293139 -3.374266
3.294202 0.560834 20.126842 1.996184 0.231907, 3.316623 -3.400004
3.320917 0.571000 21.110100 2.453866 0.239251, 3.338802 -3.425386
3.339179 0.578035 21.052261 2.304870 0.243586, 3.363947 -3.449582
3.367717 0.588917 20.965475 2.035101 0.240723, 3.389211 -3.475201
3.390605 0.597800 21.254669 1.735930 0.234843, 3.413169 -3.500346
3.410010 0.605332 21.167942 1.484817 0.257906, 3.439026 -3.526321
3.439477 0.616604 20.763071 1.243277 0.264203, 3.466543 -3.551703
3.458988 0.624027 20.820911 1.074372 0.252186, 3.492755 -3.578034
3.489336 0.635483 20.676285 0.841573 0.260769, 3.520035 -3.604839
3.514382 0.645036 20.792019 0.593354 0.276826, 3.546603 -3.631882
3.533930 0.652360 20.560665 0.359824 0.261264, 3.573527 -3.657145
3.563816 0.663530 20.676342 0.328438 0.264193, 3.599620 -3.684425
3.583160 0.670891 20.763071 0.276502 0.255055, 3.625121 -3.710281
3.611299 0.681652 20.994370 0.367100 0.253926, 3.649791 -3.735900
3.631227 0.689312 21.225780 0.410729 0.240711, 3.676241 -3.763417
3.660609 0.700803 21.572756 0.457511 0.249300, 3.701504 -3.789985
3.684006 0.710174 22.237873 0.829913 0.233196, 3.725344 -3.816554
3.706500 0.719559 22.960829 1.680781 0.229259, 3.748236 -3.842410
3.729114 0.729419 23.886248 2.366676 0.246585, 3.771008 -3.868978
3.747694 0.737843 24.580252 2.776901 0.258328, 3.794967 -3.896495
3.774745 0.750416 24.898277 3.114854 0.242186, 3.819163 -3.921284
3.793798 0.759231 24.666983 2.989147 0.249335, 3.845257 -3.947022
3.821650 0.772050 24.638092 2.383265 0.246585, 3.871350 -3.972404
3.840663 0.780668 24.291061 1.658599 0.257906, 3.897918 -3.997786
3.868937 0.793417 24.204275 1.211756 0.252168, 3.924131 -4.023405
3.893045 0.804154 23.944029 0.876049 0.276826, 3.951055 -4.049262
3.912152 0.812560 23.712675 0.464727 0.262733, 3.977623 -4.074881
3.942056 0.825585 23.307863 0.086959 0.270071, 4.005851 -4.101449
3.961160 0.833850 23.510269 -0.149898 0.255326, 4.031470 -4.128017
3.990428 0.846700 23.828352 -0.312823 0.266506, 4.057564 -4.155297
4.013670 0.857190 24.464634 0.044909 0.255786, 4.081760 -4.182102
4.032125 0.865744 25.013956 0.668334 0.262730, 4.105837 -4.209382
4.058749 0.878525 25.997271 1.188360 0.242223, 4.128491 -4.235120
4.076195 0.887259 26.951521 1.926226 0.246579, 4.150790 -4.261806
4.102607 0.900994 27.703363 2.469952 0.252463, 4.174274 -4.287900
4.124375 0.912604 28.108294 2.820485 0.264784, 4.198114 -4.313401
4.143242 0.922721 28.252800 2.776547 0.265669, 4.224682 -4.340324
4.170076 0.937182 28.368477 2.628561 0.245128, 4.249471 -4.365825
4.187934 0.946796 28.310581 2.242002 0.246586, 4.275090 -4.390851
4.214305 0.960739 27.703362 1.907520 0.243568, 4.300947 -4.414573
4.236453 0.972391 27.761257 1.789443 0.254260, 4.325854 -4.439718
4.254926 0.982114 27.761257 1.532118 0.264199, 4.352304 -4.465456
4.282867 0.996637 27.443172 1.335645 0.256859, 4.378872 -4.491431
4.301723 1.006392 27.327379 1.228214 0.267138, 4.405322 -4.517761
4.330148 1.021144 27.500954 1.113448 0.263675, 4.432008 -4.544804
4.354327 1.033903 27.819038 1.231827 0.278881, 4.458695 -4.572795
4.373187 1.043909 28.108173 1.441081 0.261241, 4.483840 -4.600194
4.399865 1.058283 28.310698 1.424721 0.234985, 4.509340 -4.625457
4.421748 1.070180 28.542053 1.545996 0.260271, 4.533773 -4.650839
4.440525 1.080464 28.744343 1.525247 0.270071, 4.559749 -4.678119
4.467340 1.095207 28.744459 1.472982 0.258328, 4.585368 -4.703264
4.484902 1.104869 29.033594 1.334206 0.243635, 4.609920 -4.729239
4.511758 1.119904 29.293900 1.453248 0.263650, 4.635064 -4.755214
4.532197 1.131471 29.583035 1.606607 0.248241, 4.657956 -4.779291
4.549966 1.141493 29.409578 1.128958 0.245116, 4.683693 -4.804199
4.575972 1.156106 29.207172 0.825339 0.251247, 4.708957 -4.828751
4.593128 1.165643 29.062548 0.814240 0.249524, 4.733983 -4.853302
4.620299 1.180845 29.380632 0.901916 0.258824, 4.759365 -4.879870
4.637875 1.190848 29.640938 0.906366 0.264199, 4.783561 -4.905371
4.664109 1.206017 30.248159 0.925220 0.246585, 4.808113 -4.932176
4.681760 1.216363 30.335005 0.985402 0.256859, 4.833495 -4.957914
4.708495 1.232087 30.595190 1.105224 0.261261, 4.858877 -4.984364
4.726309 1.242623 30.681921 1.266873 0.237854, 4.884259 -5.010220
4.752078 1.257884 30.595190 1.339411 0.239251, 4.909522 -5.035009
4.767887 1.267268 30.942223 1.567424 0.220664, 4.931702 -5.059086
4.794154 1.283197 31.347036 1.529878 0.255043, 4.957084 -5.085654
4.815582 1.296353 31.694069 1.733930 0.255760, 4.981517 -5.111511
4.832233 1.306748 32.069931 1.881368 0.243653, 5.004883 -5.136893
4.857575 1.322817 32.359066 2.107189 0.253926, 5.029790 -5.162512
4.874819 1.333718 32.359066 2.169195 0.237843, 5.054935 -5.188368
4.899643 1.349718 32.879669 2.283456 0.240723, 5.078657 -5.213513
4.919958 1.362752 32.561584 1.862738 0.237717, 5.103446 -5.236998
4.936497 1.373215 32.156769 1.096965 0.249524, 5.129421 -5.260245
4.961473 1.388411 30.971048 0.222797 0.245116, 5.155514 -5.282543
4.978882 1.398932 31.231350 -0.147308 0.252463, 5.180541 -5.308637
5.000533 1.412064 31.260298 -0.251526 0.252451, 5.205685 -5.334019
5.025961 1.427432 30.999994 -0.374940 0.237781, 5.230830 -5.357977
5.043447 1.437824 30.681913 -0.742602 0.249318, 5.257161 -5.382885
5.070624 1.453849 30.450674 -0.885967 0.249318, 5.283847 -5.408741
5.093370 1.467346 30.739809 -1.034186 0.266290, 5.309704 -5.435784
5.111543 1.478092 30.566235 -1.193213 0.256859, 5.336628 -5.461640
5.138398 1.493963 30.566235 -1.315930 0.265596, 5.362366 -5.487734
5.154913 1.503782 30.971161 -1.073141 0.226380, 5.385020 -5.512879
5.175530 1.516446 31.780785 -0.494643 0.250993, 5.408030 -5.538735
5.199239 1.531436 32.792934 0.302304 0.228971, 5.429260 -5.563761
5.213967 1.541095 33.458046 1.142921 0.212048, 5.449186 -5.587602
5.237069 1.556690 34.152111 1.484994 0.240711, 5.471959 -5.612035
5.258145 1.571046 34.325569 1.551701 0.254259, 5.497104 -5.637891
5.274182 1.581949 34.238842 1.039943 0.239239, 5.522130 -5.661613
5.300155 1.599332 33.747185 0.533743 0.264194, 5.548935 -5.687350
5.317729 1.610925 33.313427 0.203987 0.265669, 5.575385 -5.712377
5.342916 1.627454 33.197750 -0.175254 0.240726, 5.601242 -5.737403
5.363732 1.641131 33.371323 -0.514570 0.255760, 5.625793 -5.762666
5.380137 1.651910 33.284473 -0.699594 0.236312, 5.649989 -5.786862
5.401957 1.666435 33.805080 -0.599052 0.223105, 5.670745 -5.809398
5.416558 1.676286 34.123047 -0.463041 0.203475, 5.691976 -5.832170
5.436519 1.690065 35.077534 0.218127 0.183396, 5.710004 -5.853876
5.450920 1.700409 35.973885 0.796083 0.180535, 5.725898 -5.873446
5.462699 1.709017 36.320919 1.379145 0.186454, 5.742977 -5.892897
5.479661 1.721786 37.130657 1.961076 0.171510, 5.759345 -5.911637
5.489406 1.729251 37.564419 2.337380 0.151180, 5.773578 -5.928005
5.502336 1.739287 37.911335 2.509240 0.124762, 5.786388 -5.941882
5.510612 1.745745 37.940285 2.430986 0.126093, 5.799435 -5.955048
5.522621 1.755129 38.027130 2.416335 0.120361, 5.811888 -5.967857
5.531544 1.762107 38.056076 2.513456 0.111328, 5.823156 -5.979244
5.537233 1.766577 38.229534 2.565511 0.085132, 5.831459 -5.988495
5.544344 1.772213 38.431942 2.547071 0.076725, 5.838694 -5.996323
5.548660 1.775646 38.518669 2.566303 0.068983, 5.845335 -6.003439
5.554558 1.780329 38.431942 2.545007 0.058708, 5.851740 -6.009370
5.556831 1.782140 38.518669 2.572849 0.030820, 5.854706 -6.012691
5.557202 1.782435 38.518669 2.575809 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.573336 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.646533 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.671508 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615488 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
5.557202 1.782435 38.518669 2.615114 0.000000, 5.854943 -6.012928
